subject_session	dataset	path	fieldmaps	connectome: fMRIPrep	connectome: C-PAC: fmriprep-options
sub-colornest134_ses-1_task-rest_run-02_acq-VARIANTObliquity	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest134/ses-1	None		sub-colornest134_ses-1_task-rest_run-02_acq-VARIANTObliquity_space-template_desc-preproc_connectome.tsv
sub-colornest134_ses-1_task-rest_run-01_acq-VARIANTObliquity	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest134/ses-1	None		sub-colornest134_ses-1_task-rest_run-01_acq-VARIANTObliquity_space-template_desc-preproc_connectome.tsv
sub-colornest023_ses-1_task-rest_run-01_acq-VARIANTObliquityVoxelSizeDim3	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest023/ses-1	None		sub-colornest023_ses-1_task-rest_run-01_acq-VARIANTObliquityVoxelSizeDim3_space-template_desc-preproc_connectome.tsv
sub-colornest023_ses-1_task-rest_run-02_acq-VARIANTObliquity	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest023/ses-1	None		sub-colornest023_ses-1_task-rest_run-02_acq-VARIANTObliquity_space-template_desc-preproc_connectome.tsv
sub-colornest073_ses-1_task-rest_run-01_acq-VARIANTObliquityVoxelSizeDim3	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest073/ses-1	None		sub-colornest073_ses-1_task-rest_run-01_acq-VARIANTObliquityVoxelSizeDim3_space-template_desc-preproc_connectome.tsv
sub-colornest073_ses-1_task-rest_run-02_acq-VARIANTObliquity	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest073/ses-1	None		sub-colornest073_ses-1_task-rest_run-02_acq-VARIANTObliquity_space-template_desc-preproc_connectome.tsv
sub-colornest137_ses-1_task-rest_run-02_acq-VARIANTObliquityVoxelSizeDim3	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest137/ses-1	None		sub-colornest137_ses-1_task-rest_run-02_acq-VARIANTObliquityVoxelSizeDim3_space-template_desc-preproc_connectome.tsv
sub-colornest137_ses-1_task-rest_run-01_acq-VARIANTObliquityVoxelSizeDim3	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest137/ses-1	None		sub-colornest137_ses-1_task-rest_run-01_acq-VARIANTObliquityVoxelSizeDim3_space-template_desc-preproc_connectome.tsv
sub-colornest140_ses-1_task-rest_run-01_acq-VARIANTObliquity	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest140/ses-1	None		sub-colornest140_ses-1_task-rest_run-01_acq-VARIANTObliquity_space-template_desc-preproc_connectome.tsv
sub-colornest140_ses-1_task-rest_run-02_acq-VARIANTObliquity	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest140/ses-1	None		sub-colornest140_ses-1_task-rest_run-02_acq-VARIANTObliquity_space-template_desc-preproc_connectome.tsv
sub-colornest001_ses-1_task-rest_run-02	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest001/ses-1	None		sub-colornest001_ses-1_task-rest_run-02_space-template_desc-preproc_connectome.tsv
sub-colornest001_ses-1_task-rest_run-01	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest001/ses-1	None		sub-colornest001_ses-1_task-rest_run-01_space-template_desc-preproc_connectome.tsv
sub-colornest035_ses-1_task-rest_run-01	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest035/ses-1	None		sub-colornest035_ses-1_task-rest_run-01_space-template_desc-preproc_connectome.tsv
sub-colornest104_ses-1_task-rest_run-01_acq-VARIANTObliquityVoxelSizeDim3	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest104/ses-1	None		sub-colornest104_ses-1_task-rest_run-01_acq-VARIANTObliquityVoxelSizeDim3_space-template_desc-preproc_connectome.tsv
sub-colornest104_ses-1_task-rest_run-02_acq-VARIANTObliquityVoxelSizeDim3	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest104/ses-1	None		sub-colornest104_ses-1_task-rest_run-02_acq-VARIANTObliquityVoxelSizeDim3_space-template_desc-preproc_connectome.tsv
sub-colornest063_ses-1_task-rest_run-01_acq-VARIANTVoxelSizeDim3	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest063/ses-1	None		sub-colornest063_ses-1_task-rest_run-01_acq-VARIANTVoxelSizeDim3_space-template_desc-preproc_connectome.tsv
sub-colornest063_ses-1_task-rest_run-02	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest063/ses-1	None		sub-colornest063_ses-1_task-rest_run-02_space-template_desc-preproc_connectome.tsv
sub-colornest012_ses-1_acq-VARIANTObliquityVoxelSizeDim1	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest012/ses-1	None		
sub-colornest012_ses-1_task-rest_run-02	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest012/ses-1	None		sub-colornest012_ses-1_task-rest_run-02_space-template_desc-preproc_connectome.tsv
sub-colornest012_ses-1_task-rest_run-01	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest012/ses-1	None		sub-colornest012_ses-1_task-rest_run-01_space-template_desc-preproc_connectome.tsv
sub-colornest052_ses-1_task-rest_run-02_acq-VARIANTObliquity	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest052/ses-1	None		
sub-colornest052_ses-1_task-rest_run-01_acq-VARIANTObliquityVoxelSizeDim3	CCNP	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/CCNP/sub-colornest052/ses-1	None		
sub-20400_ses-2_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20400/ses-2	None	sub-20400_ses-2_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-20400_ses-2_run-2	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20400/ses-2	None	sub-20400_ses-2_task-rest_run-2_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-20400_ses-2_task-rest_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20400/ses-2	None	sub-20400_ses-2_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-20400_ses-2_task-rest_run-2	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20400/ses-2	None	sub-20400_ses-2_task-rest_run-2_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-20400_ses-1_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20400/ses-1	None	sub-20400_ses-1_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-20400_ses-1_task-rest_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20400/ses-1	None	sub-20400_ses-1_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-10814_ses-2_run-1_acq-VARIANTPhaseEncodingDirectionDim3Size	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-10814/ses-2	None		
sub-10814_ses-2_run-2_acq-VARIANTPhaseEncodingDirectionDim3Size	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-10814/ses-2	None		
sub-10814_ses-2_task-rest_run-1_acq-VARIANTEffectiveEchoSpacing	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-10814/ses-2	None	sub-10814_ses-2_task-rest_acq-VARIANTEffectiveEchoSpacing_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-10814_ses-1_run-1_acq-VARIANTDim3Size	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-10814/ses-1	None		
sub-10814_ses-1_run-1_acq-VARIANTPhaseEncodingDirectionDim3Size	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-10814/ses-1	None		
sub-10814_ses-1_task-rest_run-1_acq-VARIANTEffectiveEchoSpacing	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-10814/ses-1	None	sub-10814_ses-1_task-rest_acq-VARIANTEffectiveEchoSpacing_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-20094_ses-2_run-1_acq-VARIANTEffectiveEchoSpacingDim3Size	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20094/ses-2	None		
sub-20094_ses-2_task-rest_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20094/ses-2	None	sub-20094_ses-2_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-20094_ses-2_task-rest_run-1_space-template_desc-preproc_connectome.tsv
sub-20094_ses-1_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20094/ses-1	None	sub-20094_ses-1_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-20094_ses-1_task-rest_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20094/ses-1	None	sub-20094_ses-1_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-20571_ses-1_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20571/ses-1	None	sub-20571_ses-1_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-20571_ses-1_task-rest_run-1_space-template_desc-preproc_connectome.tsv
sub-20571_ses-1_task-rest_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20571/ses-1	None	sub-20571_ses-1_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-20571_ses-1_task-rest_run-1_space-template_desc-preproc_connectome.tsv
sub-20046_ses-1_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20046/ses-1	None	sub-20046_ses-1_task-rest_acq-VARIANTRepetitionTime_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-20046_ses-1_task-rest_run-1_acq-VARIANTRepetitionTime	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20046/ses-1	None	sub-20046_ses-1_task-rest_acq-VARIANTRepetitionTime_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-20343_ses-2_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20343/ses-2	None	sub-20343_ses-2_task-rest_acq-VARIANTRepetitionTimeDim3Size_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-20343_ses-2_task-rest_run-1_acq-VARIANTRepetitionTimeDim3Size_space-template_desc-preproc_connectome.tsv
sub-20343_ses-2_task-rest_run-1_acq-VARIANTRepetitionTimeDim3Size	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20343/ses-2	None	sub-20343_ses-2_task-rest_acq-VARIANTRepetitionTimeDim3Size_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-20343_ses-2_task-rest_run-1_acq-VARIANTRepetitionTimeDim3Size_space-template_desc-preproc_connectome.tsv
sub-20343_ses-1_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20343/ses-1	None	sub-20343_ses-1_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-20343_ses-1_task-rest_run-1_space-template_desc-preproc_connectome.tsv
sub-20343_ses-1_task-rest_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20343/ses-1	None	sub-20343_ses-1_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-20343_ses-1_task-rest_run-1_space-template_desc-preproc_connectome.tsv
sub-20839_ses-2_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20839/ses-2	None	sub-20839_ses-2_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-20839_ses-2_task-rest_run-1_space-template_desc-preproc_connectome.tsv
sub-20839_ses-2_task-rest_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20839/ses-2	None	sub-20839_ses-2_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-20839_ses-2_task-rest_run-1_space-template_desc-preproc_connectome.tsv
sub-20839_ses-1_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20839/ses-1	None	sub-20839_ses-1_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-20839_ses-1_task-rest_run-1_space-template_desc-preproc_connectome.tsv
sub-20839_ses-1_run-2	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20839/ses-1	None		
sub-20839_ses-1_task-rest_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20839/ses-1	None	sub-20839_ses-1_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-20839_ses-1_task-rest_run-1_space-template_desc-preproc_connectome.tsv
sub-11150_ses-2_run-1_acq-VARIANTPhaseEncodingDirectionDim3Size	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-11150/ses-2	None		
sub-11150_ses-2_task-rest_run-1_acq-VARIANTEffectiveEchoSpacing	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-11150/ses-2	None	sub-11150_ses-2_task-rest_acq-VARIANTEffectiveEchoSpacing_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-20415_ses-2_run-1_acq-VARIANTEffectiveEchoSpacingDim3SizeObliquity	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20415/ses-2	None		
sub-20415_ses-2_task-rest_run-2	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20415/ses-2	None	sub-20415_ses-2_task-rest_run-2_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-20415_ses-2_task-rest_run-2_space-template_desc-preproc_connectome.tsv
sub-11210_ses-2_run-1_acq-VARIANTDim3Size	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-11210/ses-2	None		
sub-11210_ses-2_run-1_acq-VARIANTPhaseEncodingDirectionDim3Size	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-11210/ses-2	None		
sub-11210_ses-2_task-rest_run-1_acq-VARIANTEffectiveEchoSpacing	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-11210/ses-2	None	sub-11210_ses-2_task-rest_acq-VARIANTEffectiveEchoSpacing_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-11210_ses-2_task-rest_run-1_acq-VARIANTEffectiveEchoSpacing_space-template_desc-preproc_connectome.tsv
sub-11210_ses-1_run-1_acq-VARIANTDim3Size	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-11210/ses-1	None		
sub-11210_ses-1_run-1_acq-VARIANTEffectiveEchoSpacingRepetitionTimeDim3SizeNumVolumesObliquity	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-11210/ses-1	None		
sub-11210_ses-1_task-rest_run-1_acq-VARIANTEffectiveEchoSpacing	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-11210/ses-1	None	sub-11210_ses-1_task-rest_acq-VARIANTEffectiveEchoSpacing_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-11210_ses-1_task-rest_run-1_acq-VARIANTEffectiveEchoSpacing_space-template_desc-preproc_connectome.tsv
sub-20815_ses-2_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20815/ses-2	None	sub-20815_ses-2_task-rest_acq-VARIANTObliquity_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-20815_ses-2_task-rest_run-1_acq-VARIANTObliquity	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20815/ses-2	None	sub-20815_ses-2_task-rest_acq-VARIANTObliquity_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-20815_ses-1_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20815/ses-1	None	sub-20815_ses-1_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-20815_ses-1_task-rest_run-1_space-template_desc-preproc_connectome.tsv
sub-20815_ses-1_task-rest_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20815/ses-1	None	sub-20815_ses-1_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-20815_ses-1_task-rest_run-1_space-template_desc-preproc_connectome.tsv
sub-20085_ses-1_run-1_acq-VARIANTEffectiveEchoSpacingRepetitionTimeDim3SizeObliquity	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20085/ses-1	None		
sub-20085_ses-1_task-rest_run-1_acq-VARIANTRepetitionTime	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20085/ses-1	None	sub-20085_ses-1_task-rest_acq-VARIANTRepetitionTime_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-20085_ses-1_task-rest_run-1_acq-VARIANTRepetitionTime_space-template_desc-preproc_connectome.tsv
sub-20170_ses-2_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20170/ses-2	None	sub-20170_ses-2_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-20170_ses-2_task-rest_run-1_space-template_desc-preproc_connectome.tsv
sub-20170_ses-2_task-rest_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20170/ses-2	None	sub-20170_ses-2_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-20170_ses-2_task-rest_run-1_space-template_desc-preproc_connectome.tsv
sub-20170_ses-1_run-1_acq-VARIANTDim3Size	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20170/ses-1	None		
sub-20170_ses-1_task-rest_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20170/ses-1	None	sub-20170_ses-1_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-20170_ses-1_task-rest_run-1_space-template_desc-preproc_connectome.tsv
sub-20783_ses-2_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20783/ses-2	None	sub-20783_ses-2_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-20783_ses-2_task-rest_run-1_space-template_desc-preproc_connectome.tsv
sub-20783_ses-2_task-rest_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20783/ses-2	None	sub-20783_ses-2_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-20783_ses-2_task-rest_run-1_space-template_desc-preproc_connectome.tsv
sub-20719_ses-2_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20719/ses-2	None		
sub-20719_ses-2_task-rest_run-2	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20719/ses-2	None	sub-20719_ses-2_task-rest_run-2_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-20719_ses-1_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20719/ses-1	None	sub-20719_ses-1_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-20719_ses-1_task-rest_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20719/ses-1	None	sub-20719_ses-1_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-11756_ses-2_run-1_acq-VARIANTPhaseEncodingDirectionDim3Size	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-11756/ses-2	None		
sub-11756_ses-2_task-rest_run-2_acq-VARIANTEffectiveEchoSpacing	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-11756/ses-2	None	sub-11756_ses-2_task-rest_acq-VARIANTEffectiveEchoSpacing_run-2_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-11756_ses-2_task-rest_run-2_acq-VARIANTEffectiveEchoSpacing_space-template_desc-preproc_connectome.tsv
sub-11619_ses-2_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-11619/ses-2	None	sub-11619_ses-2_task-rest_acq-VARIANTEffectiveEchoSpacing_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-11619_ses-2_task-rest_run-1_acq-VARIANTEffectiveEchoSpacing_space-template_desc-preproc_connectome.tsv
sub-11619_ses-2_task-rest_run-1_acq-VARIANTEffectiveEchoSpacing	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-11619/ses-2	None	sub-11619_ses-2_task-rest_acq-VARIANTEffectiveEchoSpacing_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-11619_ses-2_task-rest_run-1_acq-VARIANTEffectiveEchoSpacing_space-template_desc-preproc_connectome.tsv
sub-20639_ses-2_run-1_acq-VARIANTEffectiveEchoSpacingDim3SizeObliquity	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20639/ses-2	None		
sub-20639_ses-2_task-rest_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20639/ses-2	None	sub-20639_ses-2_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-20639_ses-2_task-rest_run-1_space-template_desc-preproc_connectome.tsv
sub-20639_ses-1_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20639/ses-1	None	sub-20639_ses-1_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-20639_ses-1_task-rest_run-1	HRC	/ocean/projects/med220004p/shared/data_sandbox/derived/RBC-testing/data/UPenn/HRC/sub-20639/ses-1	None	sub-20639_ses-1_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
